codigo,nome,municipio,melhor_candidato,score,score_nome,score_endereco,margem,motivo
"50030698","CENTRO DE EDUCACAO INFANTIL FLAMBOYANT","Chapadão do Sul","","","","","","sem candidato nominal"
"50031600","CEI EDUCATIVA","Chapadão do Sul","","","","","","sem candidato nominal"
"50034138","CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL ARLINDO NECKEL","Chapadão do Sul","CENTRO EDUCACIONAL APAE","0.4012","0.4706","0.4211","0.4012","abaixo do limiar ou ambíguo"
"50035657","ESCOLA MUNICIPAL MANOEL DE BARROS","Chapadão do Sul","ESCOLA MUNICIPAL PEDRA BRANCA","0.445","0.566","0.3619","0.0054","abaixo do limiar ou ambíguo"
"50035878","CENTRO DE EDUCACAO INFANTIL PROFESSORA ERICA SCHWETER","Chapadão do Sul","","","","","","sem candidato nominal"
"50050800","CEPROSUL","Chapadão do Sul","","","","","","sem candidato nominal"
"50009281","EM FRANCISCO NOGUEIRA SOBRINHO","Corguinho","ESCOLA MUN DE 1 GRAU FRANC N SOBRINHO","0.5373","0.5581","0.7356","0.5373","abaixo do limiar ou ambíguo"
"50009311","EM FREI OTAVIO JOAO SIMIONATO POLO","Corguinho","","","","","","sem candidato nominal"
"50009443","EMEI ARCO-IRIS","Corguinho","","","","","","sem candidato nominal"
"50031333","APAE DE CORGUINHO","Corguinho","","","","","","sem candidato nominal"
"50019554","EE CEL SAPUCAIA","Coronel Sapucaia","","","","","","sem candidato nominal"
"50019597","EM NANDE REKO ARANDU","Coronel Sapucaia","ESCOLA ESTADUAL NANDE REKO ARANDU","0.6899","1","0.4034","0.1072","conflito de dependência administrativa"
"50024841","ESCOLA DE EDUC ESPECIAL PORTAL DE LUZ","Coronel Sapucaia","","","","","","sem candidato nominal"
"50031317","CEI - MUNDO ENCANTADO","Coronel Sapucaia","CENTRO DE EDUCACAO INFANTIL MUNDO ENCANTADO","0.6623","0.7647","0.7238","0.6623","abaixo do limiar ou ambíguo"
"50032984","CEI - CRESCER E APRENDER","Coronel Sapucaia","","","","","","sem candidato nominal"
"50032992","MBO EROY ARANDU","Coronel Sapucaia","MBOEROY MITA NHEMONGOY","0.3619","0.4516","0.3148","0.0041","abaixo do limiar ou ambíguo"
"50037404","CENTRO EDUCATIVO PINGO DE GENTE","Coronel Sapucaia","ESCOLA INFANTIL PINGO DE GENTE","0.4686","0.5714","0.4396","0.1069","abaixo do limiar ou ambíguo"
"50000039","ESCOLA DO SESI CORUMBA","Corumbá","SESI","0.4561","0.5","0.5618","0.0407","abaixo do limiar ou ambíguo"
"50000101","COLEGIO ADVENTISTA DE CORUMBA","Corumbá","EDUCACAO ADVENTISTA","0.6331","0.72","0.7179","0.1536","abaixo do limiar ou ambíguo"
"50000110","ESCOLA EVANGELICA ASSEMBLEIA DE DEUS","Corumbá","","","","","","sem candidato nominal"
"50000152","EE MARIA HELENA ALBANEZE","Corumbá","","","","","","sem candidato nominal"
"50000160","EE ROTARY CLUB","Corumbá","","","","","","sem candidato nominal"
"50000225","EE NATHERCIA POMPEO DOS SANTOS","Corumbá","ESCOLA NATHERCIA POMPEU DOS SANTOS","0.6919","0.9","0.5152","0.6919","abaixo do limiar ou ambíguo"
"50000276","EM FERNANDO DE BARROS E CEMEI MARIA CANDELARIA PEREIRA LEITE E EXTENSAO","Corumbá","","","","","","sem candidato nominal"
"50000284","ESCOLA MUNICIPAL DE EDUCACAO INTEGRAL LUIZ FEITOSA RODRIGUES","Corumbá","ESCOLA MUNICIPAL CIRIACO DE TOLEDO","0.4041","0.4938","0.3768","0.0188","abaixo do limiar ou ambíguo"
"50000322","ESCOLA MUNICIPAL DE EDUCACAO INTEGRAL TILMA FERNANDES VEIGA E CEMEI PARTEIRA VALODIA SERRA","Corumbá","ESCOLA MUNICIPAL TILMA FERNANDES","0.4958","0.5333","0.6353","0.1496","abaixo do limiar ou ambíguo"
"50000330","EM CYRIACO FELIX DE TOLEDO","Corumbá","ESCOLA MUNICIPAL CIRIACO DE TOLEDO","0.5556","0.6207","0.6567","0.5556","abaixo do limiar ou ambíguo"
"50000349","ESCOLA MUNICIPAL DE EDUCACAO INTEGRAL RACHID BARDAUIL","Corumbá","ESCOLA MNICIPAL CASSIO LEITE DE BARROS E","0.3899","0.4557","0.413","0.0133","abaixo do limiar ou ambíguo"
"50000357","ENAM - ESCOLA NEUSA ASSAD MALTA","Corumbá","ESCOLA SANTA INES","0.4505","0.5263","0.4776","0.0484","abaixo do limiar ou ambíguo"
"50000411","INSTITUTO EDUC JOSE CARLOS MACENA DE BRITTO","Corumbá","ESCOLA MACENA DE BRITO","0.4524","0.4545","0.6563","0.4524","abaixo do limiar ou ambíguo"
"50000438","ESC ESPECIALIZADA REINO DO AMOR-APAE","Corumbá","","","","","","sem candidato nominal"
"50000551","IBEC - INSTITUTO BARUKI DE ED E CULTURA","Corumbá","","","","","","sem candidato nominal"
"50000594","CEMEI ESTRELINHA VERDE","Corumbá","ESTRELINHA VERDE","0.6834","0.8485","0.6053","0.6834","abaixo do limiar ou ambíguo"
"50024752","ESCOLA MUNICIPAL RURAL DE EDUCACAO INTEGRAL EUTROPIA GOMES PEDROSO","Corumbá","ESCOLA MUNICIPAL EUTROPIA GOMES PEDROSO","0.6714","0.8261","0.6122","0.2882","abaixo do limiar ou ambíguo"
"50024779","EMR POLO CARLOS CARCANO","Corumbá","","","","","","sem candidato nominal"
"50025384","CEMEI PARTEIRA MARIA BENVINDA RABELLO","Corumbá","CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA BENVINDA RABELO","0.587","0.6207","0.7778","0.2376","abaixo do limiar ou ambíguo"
"50025406","CEMEI PARTEIRA ANA GONCALVES DO NASCIMENTO","Corumbá","","","","","","sem candidato nominal"
"50025422","CEMEI PARTEIRA INOCENCIA CAMBARA","Corumbá","CEMEI PARTEIRA ROSA JOSETTI","0.364","0.5098","0.1842","0.364","abaixo do limiar ou ambíguo"
"50027492","EMR POLO PAIOLZINHO","Corumbá","ESCOLA PAIOLZINHO","0.6151","0.8571","0.3218","0.6151","abaixo do limiar ou ambíguo"
"50028030","FATEC SENAI CORUMBA","Corumbá","","","","","","sem candidato nominal"
"50030051","EM DR CASSIO LEITE DE BARROS","Corumbá","ESCOLA MNICIPAL CASSIO LEITE DE BARROS E","0.6352","0.7619","0.6263","0.1956","abaixo do limiar ou ambíguo"
"50030132","ESCOLA TENIR LTDA","Corumbá","COLEGIO TENIR","0.6053","0.6667","0.7385","0.1936","abaixo do limiar ou ambíguo"
"50030329","ESCOLINHA DE ARTES ACALANTO","Corumbá","ESCOLA SANTA INES","0.4442","0.5405","0.4194","0.062","abaixo do limiar ou ambíguo"
"50031023","ESCOLA MUNICIPAL ALMIRANTE TAMANDARE - CEMEI LAIDA MENACHO","Corumbá","ESCOLA MUNICIPAL TILMA FERNANDES","0.3964","0.5195","0.2857","0.019","abaixo do limiar ou ambíguo"
"50031988","CEMEI PROFª HELIA DA COSTA REIS","Corumbá","CENTRO DE EDUCACAO INFANTIL PROF HELIA DA COSTA REIS","0.6652","0.7234","0.8333","0.6652","abaixo do limiar ou ambíguo"
"50032313","ESCOLA MUNICIPAL RURAL POLO PORTO DA MANGA E EXTENSOES","Corumbá","ESCOLA MUNICIPAL RURAL POLO PORTO ESPERANCA E EXTENSOES","0.5907","0.8478","0.25","0.2222","abaixo do limiar ou ambíguo"
"50032682","CEMEI PROFESSORA EUNICE AJALA ROCHA","Corumbá","","","","","","sem candidato nominal"
"50035894","BABU - CENTRO DE DESENVOLVIMENTO INFANTIL","Corumbá","CENTRO DE EDUCACAO INFANTIL","0.4411","0.5965","0.274","0.0308","abaixo do limiar ou ambíguo"
"50035924","EM PROF ERCY CARDOSO E CEMEI PROF TELMA DA COSTA RODRIGUES","Corumbá","","","","","","sem candidato nominal"
"50055801","CENTRO DE EDUCACAO PROFISSIONAL - SENAC CORUMBA","Corumbá","ESCOLA PROFISSIONAL","0.4445","0.6471","0.1667","0.0331","abaixo do limiar ou ambíguo"
"50082833","IFMS - CAMPUS CORUMBA","Corumbá","UFMS CAMPUS DO PANTANAL","0.3664","0.4848","0.2532","0.3664","abaixo do limiar ou ambíguo"
"50082892","EM PROF DJALMA DE SAMPAIO BRASIL E CEMEI SERV CARMO","Corumbá","","","","","","sem candidato nominal"
"50030566","ESCOLA MUNICIPAL RURAL DE EDUCACAO INTEGRAL POLO LUIZ DE ALBUQUERQUE DE MELO PEREIRA E CACERES E EXT","Corumbá","ESCOLA LUIS DE ALBUQUERQUE DE MELO PEREI","0.6075","0.6364","0.8189","0.1542","abaixo do limiar ou ambíguo"
"50029746","EE INDIGENA JOAO Q DE CARVALHO - TOGHOPANAA","Corumbá","ESCOLA ESTADUAL JOAO QUIRINO DE CARVALHO","0.3831","0.5641","0.1282","0.3831","abaixo do limiar ou ambíguo"
"50032267","ESCOLA MUNICIPAL RURAL DE EDUCACAO INTEGRAL POLO PARAGUAI MIRIM E EXTENSOES","Corumbá","ESCOLA MUNICIPAL PARAGUAI MIRIM","0.4647","0.5934","0.3721","0.0178","abaixo do limiar ou ambíguo"
"50032275","ESCOLA MUNICIPAL RURAL DE EDUCACAO INTEGRAL POLO SAO LOURENCO E EXTENSOES","Corumbá","ESCOLA MUNICIPAL RURAL POLO PORTO ESPERANCA E EXTENSOES","0.4574","0.6606","0.1839","0.0286","abaixo do limiar ou ambíguo"
"50000624","EM LUDOVINA PORTOCARRERO","Corumbá","ESCOLA LUDOVINA","0.5163","0.5385","0.7018","0.5163","abaixo do limiar ou ambíguo"
"50032283","ESCOLA MUNICIPAL RURAL DE EDUCACAO INTEGRAL POLO SEBASTIAO ROLON E EXTENSOES","Corumbá","EMREIP SEBASTIAO ROLON E EXTENSOES","0.5256","0.7586","0.2124","0.0364","abaixo do limiar ou ambíguo"
"50032291","ESCOLA MUNICIPAL RURAL DE EDUCACAO INTEGRAL POLO SANTA AURELIA E EXTENSOES","Corumbá","ESCOLA MUNICIPAL SANTA AURELIA","0.4608","0.5641","0.4272","0.02","abaixo do limiar ou ambíguo"
"50030558","ESCOLA MUNICIPAL RURAL DE EDUCACAO INTEGRAL POLO PORTO ESPERANCA E EXTENSOES","Corumbá","ESCOLA MUNICIPAL RURAL POLO PORTO ESPERANCA E EXTENSOES","0.5685","0.8462","0.1687","0.1901","abaixo do limiar ou ambíguo"
"50010700","EE JOSE FERREIRA DA COSTA","Costa Rica","","","","","","sem candidato nominal"
"50010727","ESCOLA MUNICIPAL FRANCISCO MARTINS CARRIJO","Costa Rica","ESCOLA MUNICIPAL VALE DO AMANHECER","0.3736","0.4848","0.2807","0.0112","abaixo do limiar ou ambíguo"
"50010956","CENTRO DE EDUCACAO INFANTIL AMBROSINA PAES COELHO","Costa Rica","CENTRO DE EDUCACAO INFANTIL","0.5282","0.7077","0.3441","0.0101","abaixo do limiar ou ambíguo"
"50030655","CENTRO DE EDUCACAO INFANTIL DAVINA CORREA DE OLIVEIRA","Costa Rica","CENTRO DE EDUCACAO INFANTIL","0.5873","0.6765","0.6458","0.1013","abaixo do limiar ou ambíguo"
"50030973","CENTRO DE EDUCACAO INFANTIL SONHO DE NINAR","Costa Rica","CEI SONHO DE NINAR","0.6413","0.6923","0.8155","0.0603","abaixo do limiar ou ambíguo"
"50034669","CENTRO DE EDUCACAO INFANTIL SONHO DA VOVO LUZIA GOMES DA COSTA","Costa Rica","CENTRO DE EDUCACAO SONHO MEU","0.4905","0.5946","0.4685","0.0114","abaixo do limiar ou ambíguo"
"50003453","CENTRO DE EDUCACAO ESPECIAL DE COXIM","Coxim","CENTRO DE EDUCACAO INFANTIL","0.4214","0.566","0.2708","0.0045","abaixo do limiar ou ambíguo"
"50003461","EE PADRE NUNES","Coxim","","","","","","sem candidato nominal"
"50003526","EE SEMIRAMIS CARLOTA BENEVIDES DA ROCHA","Coxim","ESTENCAO DA ESCOLA SEMIRAMIS","0.3657","0.4912","0.2353","0.3657","abaixo do limiar ou ambíguo"
"50003631","CENTRO DE EDUCACAO PROFISSIONAL ENSINO FUNDAMENTAL E MEDIO SANTA TERESA","Coxim","","","","","","sem candidato nominal"
"50022172","CEI - ZULEIDE POMPEU DOS SANTOS","Coxim","","","","","","sem candidato nominal"
"50026860","CEI - NELY MARTINS","Coxim","","","","","","sem candidato nominal"
"50030744","CEI - ILDON TORQUATO RIBEIRO","Coxim","ESCOLA MUNICIPAL ANTONIO TORQUATO","0.4345","0.5455","0.3704","0.0447","abaixo do limiar ou ambíguo"
"50031368","CENTRO DE EDUCACAO INFANTIL LEONORA DA SILVA BEZERRA","Coxim","CENTRO DE EDUCACAO INFANTIL","0.5257","0.6866","0.3846","0.0406","abaixo do limiar ou ambíguo"
"50031872","CENTRO MUNICIPAL DE PRE-ESCOLAR CAMINHO DAS LETRAS","Coxim","CRECHE CAMINHO DAS LETRAS","0.6902","0.7742","0.8085","0.328","abaixo do limiar ou ambíguo"
"50033824","ESCOLA MUNICIPAL DE PRE-ESCOLAR E ENSINO FUNDAMENTAL MARIA LUCIA BATISTA","Coxim","ESCOLA MUNICIPAL WILIAN TAVARES DE OLIVE","0.3829","0.4632","0.3684","0.3829","abaixo do limiar ou ambíguo"
"50036084","EDUCANDO COM AMOR ESCOLA INFANTIL - ECAEI","Coxim","CENTRO DE EDUCAO INFANTIL","0.432","0.55","0.35","0.432","abaixo do limiar ou ambíguo"
"50044818","CEI - MARIA SANTANA DE ARAUJO","Coxim","","","","","","sem candidato nominal"
"50082841","IFMS - CAMPUS COXIM","Coxim","","","","","","sem candidato nominal"
"50019651","EE EDWIRGES COELHO DERZI","Deodápolis","","","","","","sem candidato nominal"
"50019775","CEI- JOAO PEDRO PELEGRINE DE SOUZA","Deodápolis","","","","","","sem candidato nominal"
"50024620","ESCOLA ESPECIAL CRIANCA FELIZ - APAE","Deodápolis","ESCOLA MUNICIPAL ELIZABETE L CAMPOS POLO","0.4826","0.4762","0.7207","0.4826","abaixo do limiar ou ambíguo"
"50031180","OS GLOBINHOS CENTRO EDUCACIONAL DE DEODAPOLIS","Deodápolis","OS GLOBINHOS","0.5666","0.6667","0.5895","0.1563","abaixo do limiar ou ambíguo"
"50033948","ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL CRESCER E APRENDER","Deodápolis","ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL ED","0.4905","0.6154","0.419","0.0959","abaixo do limiar ou ambíguo"
"50034944","ESCOLA MUNICIPAL CICERO REINALDO DA SILVA","Deodápolis","ESCOLA MUNICIPAL","0.4583","0.5714","0.4","0.4583","abaixo do limiar ou ambíguo"
"50035592","EM JOSE REIS DOS SANTOS POLO","Deodápolis","ESCOLA ESTADUAL JOSE REIS DOS SANTOS","0.793","1","0.8","0.793","conflito de dependência administrativa"
"50002163","ESCOLA MUNICIPAL PROFESSOR JOSE PINTO DA SILVA","Dois Irmãos do Buriti","ESCOLA POLO MUNICIPAL PROFESSOR PINTO","0.576","0.6885","0.5735","0.2106","abaixo do limiar ou ambíguo"
"50025368","CENTRO POLO MUNICIPAL DE EDUCACAO INFANTIL ANJOS DO DIA","Dois Irmãos do Buriti","CENTRO DE EDUCACAO INFANTIL","0.4738","0.6667","0.2326","0.4738","abaixo do limiar ou ambíguo"
"50031457","CENTRO MUNICIPAL DE EDUCACAO INFANTIL SIDINEI MARQUES ROSA","Dois Irmãos do Buriti","CENTRO DE EDUCACAO INFANTIL","0.4488","0.6027","0.2889","0.0788","abaixo do limiar ou ambíguo"
"50031686","CAEEPP - C DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO PASSO A PASSO","Dois Irmãos do Buriti","","","","","","sem candidato nominal"
"50035967","CMEI PROFESSORA ELISABETE PEREIRA DA SILVA","Dois Irmãos do Buriti","","","","","","sem candidato nominal"
"50037005","EE INDIGENA CACIQUE NDETI REGINALDO","Dois Irmãos do Buriti","ESCOLA MUNICIPAL CACIQUE NDETI REGINALDO","0.7127","1","0.4912","0.2931","conflito de dependência administrativa"
"50002481","ESCOLA MUNICIPAL NERO MENEZES DE AVILA","Dois Irmãos do Buriti","ESCOLA MUNICIPAL CACIQUE NDETI REGINALDO","0.3604","0.4776","0.2472","0.001","abaixo do limiar ou ambíguo"
"50022156","EM MIRENA AMELIA BATISTA","Douradina","","","","","","sem candidato nominal"
"50029754","EM DE EDUC INDIGENA JOAOZINHO CARAPE FERNANDO","Douradina","ESCOLA MUNICIPAL DE EDUCACAO INDIGENA JOAOZINHO CARAPE FERNANDO","0.7057","0.9167","0.5283","0.7057","abaixo do limiar ou ambíguo"
"50015664","APAE-DOURADOS-MS","Dourados","SENAC DOURADOS","0.4246","0.56","0.2979","0.0374","abaixo do limiar ou ambíguo"
"50015770","CENTRO ESTADUAL DE EDUCACAO DE JOVENS E ADULTOS DE DOURADOS-CEEJA MS","Dourados","CEEP CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL","0.4456","0.5263","0.4587","0.4456","abaixo do limiar ou ambíguo"
"50015834","ESCOLA DO SESI DOURADOS","Dourados","SENAC DOURADOS","0.4816","0.6957","0.1935","0.0278","abaixo do limiar ou ambíguo"
"50015877","ESCOLA PRESBITERIANA ERASMO BRAGA","Dourados","ESCOLA ERASMO BRAGA","0.6404","0.7111","0.7674","0.6404","abaixo do limiar ou ambíguo"
"50015931","EM ROTARY DR NELSON DE ARAUJO","Dourados","","","","","","sem candidato nominal"
"50016040","EM AURORA PEDROSO DE CAMARGO","Dourados","","","","","","sem candidato nominal"
"50016199","EM LAUDEMIRA COUTINHO DE MELO","Dourados","ESCOLA MUNICIPAL LAUDEMIRA","0.4843","0.5714","0.5","0.4843","abaixo do limiar ou ambíguo"
"50016245","EM INDIGENA TENGATUI MARANGATU - POLO","Dourados","","","","","","sem candidato nominal"
"50016342","EM VER ALBERTINA PEREIRA DE MATOS","Dourados","ESC MUN ALBERTINA P DE MATOS","0.5677","0.619","0.7073","0.5677","abaixo do limiar ou ambíguo"
"50016385","ESCOLA FRANCISCANA IMACULADA CONCEICAO","Dourados","ESCOLA FRANCISCANA IMAVULADA CONCEICAO","0.6606","0.9412","0.2963","0.053","abaixo do limiar ou ambíguo"
"50016393","ESCOLA PRESBITERIANA MACKENZIE VITAL BRASIL","Dourados","","","","","","sem candidato nominal"
"50016407","ESCOLA ESPECIALIZADA ARCO IRIS - ASSOCIACAO PESTALOZZI DE DOURADOS","Dourados","ESCOLA DE EDUCACAO ESPECIAL MARIA JULIA RIBEIRO","0.3583","0.4792","0.2353","0.3583","abaixo do limiar ou ambíguo"
"50016415","EE ANTONIA DA SILVEIRA CAPILE","Dourados","ESCOLA MINICIPAL ROSA ANTUNES DA SILVEIRA CAMARA","0.3231","0.4528","0.1628","0.3231","abaixo do limiar ou ambíguo"
"50016431","EE RAMONA DA SILVA PEDROSO","Dourados","CEIM PEDRO DA SILVA MOTA","0.505","0.7333","0.1935","0.166","abaixo do limiar ou ambíguo"
"50016504","EM PROFª ANTONIA CANDIDA DE MELO","Dourados","","","","","","sem candidato nominal"
"50016539","EM PROF MANOEL SANTIAGO DE OLIVEIRA","Dourados","ESCOLA MUNICIPAL MANOEL SANTIAGO","0.5512","0.6842","0.4884","0.5512","abaixo do limiar ou ambíguo"
"50016555","EM PROF CLORI BENEDETTI DE FREITAS","Dourados","","","","","","sem candidato nominal"
"50016580","EM LOIDE BONFIM ANDRADE","Dourados","ESCOLA LOIDE BONFIM","0.6284","0.7407","0.6506","0.1409","abaixo do limiar ou ambíguo"
"50016598","EM ETALIVIO PENZO","Dourados","","","","","","sem candidato nominal"
"50016679","SERVICO DE EDUCACAO INTEGRAL","Dourados","ESCOLA DE EDUCACAO INFANTIL","0.4131","0.5532","0.2697","0.0023","abaixo do limiar ou ambíguo"
"50022512","EM NEIL FIORAVANTI","Dourados","ESCOLA IZABEL MUZZI FIORAVANTI","0.3732","0.5455","0.1348","0.3732","abaixo do limiar ou ambíguo"
"50023675","CEART - CENTRO EDUCACIONAL ANTONIO RAPOSO TAVARES","Dourados","CENTRO EDUCACIONAL ZOE","0.3997","0.5333","0.2655","0.023","abaixo do limiar ou ambíguo"
"50025228","CEIM - MARIA MADALENA DE AGUIAR-RAIO DE SOL","Dourados","CEIM MARIA DE NAZARE","0.3933","0.5306","0.2474","0.3933","abaixo do limiar ou ambíguo"
"50025279","CEIM - KATIA MARQUES BARBOSA","Dourados","CEIM PROF ARGEMIRA RODEIGUES BARBOSA","0.3546","0.4906","0.1942","0.3546","abaixo do limiar ou ambíguo"
"50025287","CEIM IVO BENEDITO CARNEIRO","Dourados","ESCOLA CEIM WILSON BENEDITO CARNEIRO","0.576","0.7692","0.381","0.576","abaixo do limiar ou ambíguo"
"50025309","CEIM - SARAH PENZO","Dourados","","","","","","sem candidato nominal"
"50026984","CEIM - RECANTO DA CRIANCA","Dourados","CENTRO DE EDUCACAO INFANTIL MUNICIPAL RECANTO DA CRIANCA","0.6374","0.7647","0.6279","0.1124","abaixo do limiar ou ambíguo"
"50028286","CEIM - DECIO ROSA BASTOS","Dourados","ESCOLA MUNICIPAL CLARICE BASTOS ROSA","0.3944","0.5333","0.2453","0.3944","abaixo do limiar ou ambíguo"
"50028294","CEIM - RECANTO RAIZES","Dourados","","","","","","sem candidato nominal"
"50028308","CEIM VITTORIO FEDRIZZI","Dourados","CENTRO DE EDUCACAO INFANTIL VITTORIO FEDRIZZI","0.6427","0.7895","0.5895","0.6427","abaixo do limiar ou ambíguo"
"50028545","FACULDADE DE TECNOLOGIA SENAI DOURADOS","Dourados","FACULDADE MULTIVIX DOURADOS","0.3973","0.5455","0.2273","0.0034","abaixo do limiar ou ambíguo"
"50028561","CENTRO DE EDUCACAO PROFISSIONAL - SENAC DOURADOS","Dourados","SENAC DOURADOS","0.5289","0.6667","0.4444","0.0201","abaixo do limiar ou ambíguo"
"50028863","SONHOS E MIMOS RECREACAO INFANTIL EIRELI","Dourados","CEMINHA EDUCACAO INFANTIL","0.4128","0.5","0.3953","0.4128","abaixo do limiar ou ambíguo"
"50029134","CENTRO EDUCACIONAL CEMA-CEMINHA","Dourados","CEMINHA EDUCACAO INFANTIL","0.5375","0.5","0.875","0.0131","abaixo do limiar ou ambíguo"
"50029142","ESC DE RECR E EF NOVOS TEMPOS DO SABER LTDA","Dourados","","","","","","sem candidato nominal"
"50029150","ELITE DOURADOS","Dourados","ELITE REDE DE ENSINO","0.5405","0.5","0.8864","0.1336","abaixo do limiar ou ambíguo"
"50029509","CEIM - CELSO DE ALMEIDA","Dourados","","","","","","sem candidato nominal"
"50029711","INSTITUTO EDUCACIONAL DA IGREJA PRESBITERIANA INDEPENDENTE DE DOURADOS","Dourados","INSTITUTO EDUCACIONAL ALECRIM DOURADO","0.4137","0.5474","0.2857","0.4137","abaixo do limiar ou ambíguo"
"50030027","CEIM - PROF MARIO KUMAGAI","Dourados","","","","","","sem candidato nominal"
"50030035","CEIM - DALVA VERA MARTINES","Dourados","ESCOLA MUNICIPAL RAMAO MARTINS","0.3718","0.5185","0.1935","0.0383","abaixo do limiar ou ambíguo"
"50030043","EM INDIGENA AGUSTINHO","Dourados","","","","","","sem candidato nominal"
"50030388","EE INDIGENA DE EM INT GUATEKA - MARCAL DE SOUZA","Dourados","","","","","","sem candidato nominal"
"50030426","EM INDIGENA ARAPORA","Dourados","ESCOLA ARAPOTI","0.5258","0.6667","0.4324","0.5258","abaixo do limiar ou ambíguo"
"50030590","COLEGIO LUMIERE ENSINO FUNDAMENTAL","Dourados","ESCOLA LUMIERE","0.4625","0.5217","0.5349","0.0258","abaixo do limiar ou ambíguo"
"50030906","CEIM - CLAUDINA DA SILVA TEIXEIRA","Dourados","","","","","","sem candidato nominal"
"50031325","CEI MARIA ALICE SILVESTRE","Dourados","CEIM MARIA DE LOURDES SILVA","0.3698","0.5294","0.16","0.0344","abaixo do limiar ou ambíguo"
"50032208","EM PROFª IRIA LUCIA WILHELM KONZEN","Dourados","","","","","","sem candidato nominal"
"50032402","CEIM PROFESSOR GUILHERME SILVEIRA GOMES","Dourados","CEIM GUILHERME S GOMES","0.6217","0.6809","0.7674","0.6217","abaixo do limiar ou ambíguo"
"50032577","ASSOCIACAO EDUCACIONAL CEMINHA","Dourados","CEMINHA EDUCACAO INFANTIL","0.5565","0.5306","0.875","0.1399","abaixo do limiar ou ambíguo"
"50032895","COLEGIO UNIGRAN - UNIDADE II","Dourados","UNIGRAN","0.6308","0.8571","0.382","0.0259","abaixo do limiar ou ambíguo"
"50033115","IFMS - CAMPUS DOURADOS","Dourados","SENAC DOURADOS","0.3784","0.4828","0.3043","0.3784","abaixo do limiar ou ambíguo"
"50033476","COLEGIO DOM BOSCO DE ENSINO FUNDAMENTAL E ENSINO MEDIO","Dourados","ESCOLA ENSINO FUNDAMENTAL EXTENSAO MARAN","0.4343","0.575","0.2991","0.0563","abaixo do limiar ou ambíguo"
"50033506","UNIDADE ESCOLAR DE EDUCACAO INF GIZ DE CERA","Dourados","ESCOLA INFANTIL GIZ DE CERA","0.5316","0.5333","0.7727","0.0621","abaixo do limiar ou ambíguo"
"50033549","CEIM - CLAUDETE PEREIRA LIMA","Dourados","CEIM AUSTRILIO FERREIRA DE SOUZA","0.3652","0.4898","0.2366","0.0038","abaixo do limiar ou ambíguo"
"50033590","INSTITUTO EDUCACIONAL WINGS LTDA-ME","Dourados","INSTITUTO EDUCACIONAL ALECRIM DOURADO","0.4375","0.6032","0.2444","0.4375","abaixo do limiar ou ambíguo"
"50033700","CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL PROFESSORA EVANILDE COSTA DA SILVA","Dourados","CEEP CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL","0.537","0.7143","0.3619","0.537","abaixo do limiar ou ambíguo"
"50033891","CEIM PROFª LUCIA LICHT MARTINS","Dourados","CEIM PROFESSOR BERTILO BINSFELD","0.385","0.4783","0.3404","0.0529","abaixo do limiar ou ambíguo"
"50033956","CEIM PROFESSORA ZELI DA SILVA RAMOS","Dourados","CEIM PEDRO DA SILVA MOTA","0.4477","0.619","0.2459","0.4477","abaixo do limiar ou ambíguo"
"50035096","CENTRO DE EDUCACAO INFANTIL PINGO DE GENTE","Dourados","CENTRO DE EDUCACAO INFANTIL","0.5644","0.7931","0.2796","0.104","abaixo do limiar ou ambíguo"
"50035118","COLEGIO PARAISO LTDA","Dourados","PARAISO INFANTIL 1","0.4705","0.5","0.6173","0.0912","abaixo do limiar ou ambíguo"
"50035231","CEI - INSTITUTO CRESCER - UNIDADE I","Dourados","INSTITUTO EDUCACIONAL ALECRIM DOURADO","0.3569","0.4865","0.2128","0.3569","abaixo do limiar ou ambíguo"
"50035355","COLEGIO INTERAGIR JARDIM EUROPA","Dourados","COLEGIO INTERAGIR","0.4921","0.7143","0.1895","0.4921","abaixo do limiar ou ambíguo"
"50035487","ESCOLA E HOTELZINHO MUNDO DA ALEGRIA","Dourados","MUNDO DA ALEGRIA","0.5119","0.6875","0.3294","0.1719","abaixo do limiar ou ambíguo"
"50035819","EDUCANDARIO ESPIRITA ALLAN KARDEC","Dourados","ESCOLA DE EDUCACAO ESPECIAL MARIA JULIA RIBEIRO","0.3565","0.4638","0.2651","0.3565","abaixo do limiar ou ambíguo"
"50035916","INSTITUTO MAXIMOS","Dourados","INSTITUTO EDUCACIONAL ALECRIM DOURADO","0.3799","0.4865","0.3011","0.3799","abaixo do limiar ou ambíguo"
"50036025","CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO AS PESSOAS COM TEA DA AAGD","Dourados","","","","","","sem candidato nominal"
"50036106","ESCOLA PRESBITERIANA ERASMO BRAGA MISSAO CAIUA","Dourados","ESCOLA ERASMO BRAGA","0.4496","0.5714","0.3664","0.4496","abaixo do limiar ou ambíguo"
