referencia_index,grupo_bibliografico,camada_id,camada,grupo_operacional,metodo_vinculacao,confianca,url_referencia
163,Rotas institucionais e itinerários em estudo,areas_exploratorias_influencia_cartografica,Áreas exploratórias de influência cartográfica,paisagem,regra_curada,alta,https://www.turismo.ms.gov.br/conheca-ms/artesanato
163,Rotas institucionais e itinerários em estudo,artesanato_producao_tradicional,Referências cartográficas preliminares — Artesanato e produção tradicional,paisagem,regra_curada,alta,https://www.turismo.ms.gov.br/conheca-ms/artesanato
163,Rotas institucionais e itinerários em estudo,trechos_itinerarios,Trechos esquemáticos derivados das propostas metodológicas,analise,regra_curada,alta,https://www.turismo.ms.gov.br/conheca-ms/artesanato
163,Rotas institucionais e itinerários em estudo,pre_avaliacao_cartografica_itinerarios,Pré-avaliação cartográfica descritiva dos itinerários,analise,regra_curada,alta,https://www.turismo.ms.gov.br/conheca-ms/artesanato
163,Rotas institucionais e itinerários em estudo,corredores_exploratorios_aprofundamento,Eixos exploratórios para aprofundamento,analise,regra_curada,alta,https://www.turismo.ms.gov.br/conheca-ms/artesanato
163,Rotas institucionais e itinerários em estudo,interacoes_rotas_unidades_conservacao,Interações exploratórias entre rotas e unidades de conservação,analise,regra_curada,alta,https://www.turismo.ms.gov.br/conheca-ms/artesanato
163,Rotas institucionais e itinerários em estudo,cavidades_proximas_rotas_estudo,Cavidades próximas às rotas em estudo,analise,regra_curada,alta,https://www.turismo.ms.gov.br/conheca-ms/artesanato
164,Roteamento e acessibilidade,acessibilidade_rodoviaria_estimada_rotas_base_externa,Acessibilidade rodoviária estimada das rotas com base externa,analise,url_exata,alta,https://github.com/Project-OSRM/osrm-backend/blob/master/docs/http.md
165,Áreas protegidas e espeleologia,unidades_conservacao,Unidades de conservação — CNUC,ambiente,url_exata,alta,https://dados.mma.gov.br/dataset/44b6dc8a-dc82-4a84-8d95-1b0da7c85dac/resource/b1f7a269-a0b2-4a81-9ac5-108905e74a00
165,Áreas protegidas e espeleologia,parque_nacional_serra_bodoquena,Parque Nacional da Serra da Bodoquena,ambiente,regra_curada,alta,https://dados.mma.gov.br/dataset/44b6dc8a-dc82-4a84-8d95-1b0da7c85dac/resource/b1f7a269-a0b2-4a81-9ac5-108905e74a00
165,Áreas protegidas e espeleologia,interacoes_rotas_unidades_conservacao,Interações exploratórias entre rotas e unidades de conservação,analise,regra_curada,alta,https://dados.mma.gov.br/dataset/44b6dc8a-dc82-4a84-8d95-1b0da7c85dac/resource/b1f7a269-a0b2-4a81-9ac5-108905e74a00
165,Áreas protegidas e espeleologia,cavidades_em_unidades_conservacao,Cavidades registradas em unidades de conservação,analise,regra_curada,alta,https://dados.mma.gov.br/dataset/44b6dc8a-dc82-4a84-8d95-1b0da7c85dac/resource/b1f7a269-a0b2-4a81-9ac5-108905e74a00
166,Áreas protegidas e espeleologia,cavernas_canie,Cavidades naturais subterrâneas — CANIE/CECAV,ambiente,url_exata,alta,https://www.gov.br/icmbio/pt-br/assuntos/centros-de-pesquisa/cavernas/cadastro-nacional-de-informacoes-espeleologicas/canie
166,Áreas protegidas e espeleologia,cavidades_proximas_rotas_estudo,Cavidades próximas às rotas em estudo,analise,regra_curada,alta,https://www.gov.br/icmbio/pt-br/assuntos/centros-de-pesquisa/cavernas/cadastro-nacional-de-informacoes-espeleologicas/canie
166,Áreas protegidas e espeleologia,cavidades_em_unidades_conservacao,Cavidades registradas em unidades de conservação,analise,regra_curada,alta,https://www.gov.br/icmbio/pt-br/assuntos/centros-de-pesquisa/cavernas/cadastro-nacional-de-informacoes-espeleologicas/canie
167,Patrimônio material,patrimonio_material_tombado,Bens materiais tombados pelo IPHAN — base oficial,cultura,url_exata,alta,https://www.gov.br/iphan/pt-br/patrimonio-cultural/patrimonio-material/bens-tombados/2026_05_iphan_t.xlsx
168,Patrimônio material,patrimonio_material_tombado,Bens materiais tombados pelo IPHAN — base oficial,cultura,regra_curada,alta,https://dados.cultura.gov.br/dataset?organization=iphan&res_format=CSV
169,Turismo e Cadastur,cadastur_hospedagem,Cadastur oficial — meios de hospedagem por município,turismo,url_exata,alta,https://dados.turismo.gov.br/pt_BR/dataset/meios-de-hospedagem
170,Turismo e Cadastur,cadastur_hospedagem,Cadastur oficial — meios de hospedagem por município,turismo,regra_curada,alta,https://dados.turismo.gov.br/pt_BR/dataset/?tags=Cadastur
170,Turismo e Cadastur,cadastur_agencias_guias,"Cadastur oficial — agências, guias e transportadoras por município",turismo,url_exata,alta,https://dados.turismo.gov.br/pt_BR/dataset/?tags=Cadastur
171,Turismo e Cadastur,cadastur_hospedagem,Cadastur oficial — meios de hospedagem por município,turismo,regra_curada,alta,https://www.gov.br/conecta/catalogo/apis/cadastur-cadastro-de-prestadores-de-servicos-turisticos
171,Turismo e Cadastur,cadastur_agencias_guias,"Cadastur oficial — agências, guias e transportadoras por município",turismo,regra_curada,alta,https://www.gov.br/conecta/catalogo/apis/cadastur-cadastro-de-prestadores-de-servicos-turisticos
172,Uso e cobertura da terra,uso_cobertura_solo,MapBiomas 10.1 — cobertura e uso da terra por município,paisagem,regra_curada,alta,https://doi.org/10.58053/MapBiomas/SJZOLT
172,Uso e cobertura da terra,mapa_mudancas_uso_solo,MapBiomas 10.1 — desmatamento e vegetação secundária,paisagem,regra_curada,alta,https://doi.org/10.58053/MapBiomas/SJZOLT
173,Hidrovias e navegação,hidrovia_paraguai_ven_antaq,Hidrovia do Paraguai e vias economicamente navegadas — ANTAQ,mobilidade,url_exata,alta,https://www.gov.br/antaq/pt-br/central-de-conteudos/informacoes-geograficas
174,Hidrovias e navegação,hidrovia_paraguai_ven_antaq,Hidrovia do Paraguai e vias economicamente navegadas — ANTAQ,mobilidade,regra_curada,alta,https://www.gov.br/antaq/pt-br/assuntos/projetos-de-concessao/novas-concessoes-hidroviarias/paraguai
175,Cartografia cultural e indicadores espaciais,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://doi.org/10.1111/csp2.41
175,Cartografia cultural e indicadores espaciais,polos_estruturantes_itinerarios_culturais_250km2,Estruturação territorial para itinerários culturais — 250 km²,analise,regra_curada,alta,https://doi.org/10.1111/csp2.41
176,Metodologia dos indicadores territoriais,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://openarchive.icomos.org/id/eprint/3141/
176,Metodologia dos indicadores territoriais,polos_estruturantes_itinerarios_culturais_250km2,Estruturação territorial para itinerários culturais — 250 km²,analise,regra_curada,alta,https://openarchive.icomos.org/id/eprint/3141/
177,Metodologia dos indicadores territoriais,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://oei.int/wp-content/uploads/2026/05/manual-rutas-e-itinerarios-culturales-para-iberoamerica-final-v18-mayo-2025.pdf
177,Metodologia dos indicadores territoriais,polos_estruturantes_itinerarios_culturais_250km2,Estruturação territorial para itinerários culturais — 250 km²,analise,regra_curada,alta,https://oei.int/wp-content/uploads/2026/05/manual-rutas-e-itinerarios-culturales-para-iberoamerica-final-v18-mayo-2025.pdf
178,Metodologia dos indicadores territoriais,potencial_geocientifico_territorial_250km2,Potencial geocientífico territorial documentado — 250 km²,analise,regra_curada,alta,https://unesdoc.unesco.org/ark:/48223/pf0000260675_eng
179,Metodologia dos indicadores territoriais,potencial_geocientifico_territorial_250km2,Potencial geocientífico territorial documentado — 250 km²,analise,regra_curada,alta,https://www.unesco.org/en/iggp/geoparks/about
180,Metodologia dos indicadores territoriais,potencial_geocientifico_territorial_250km2,Potencial geocientífico territorial documentado — 250 km²,analise,regra_curada,alta,https://www.unesco.org/en/iggp/geoparks/proposals
181,Metodologia dos indicadores territoriais,potencial_geocientifico_territorial_250km2,Potencial geocientífico territorial documentado — 250 km²,analise,regra_curada,alta,https://doi.org/10.1038/163688a0
181,Metodologia dos indicadores territoriais,polos_estruturantes_itinerarios_culturais_250km2,Estruturação territorial para itinerários culturais — 250 km²,analise,regra_curada,alta,https://doi.org/10.1038/163688a0
182,Metodologia dos indicadores territoriais,polos_estruturantes_itinerarios_culturais_250km2,Estruturação territorial para itinerários culturais — 250 km²,analise,regra_curada,alta,https://doi.org/10.3406/ecoap.1955.2522
183,Caminho para os Ervais,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://periodicosonline.uems.br/index.php/fronteiracidadania/article/view/2625
183,Caminho para os Ervais,pontos_interesse_itinerarios,Pontos de interesse para itinerários,eventos,regra_curada,alta,https://periodicosonline.uems.br/index.php/fronteiracidadania/article/view/2625
183,Caminho para os Ervais,areas_exploratorias_influencia_cartografica,Áreas exploratórias de influência cartográfica,paisagem,regra_curada,alta,https://periodicosonline.uems.br/index.php/fronteiracidadania/article/view/2625
183,Caminho para os Ervais,trechos_itinerarios,Trechos esquemáticos derivados das propostas metodológicas,analise,regra_curada,alta,https://periodicosonline.uems.br/index.php/fronteiracidadania/article/view/2625
183,Caminho para os Ervais,pre_avaliacao_cartografica_itinerarios,Pré-avaliação cartográfica descritiva dos itinerários,analise,regra_curada,alta,https://periodicosonline.uems.br/index.php/fronteiracidadania/article/view/2625
183,Caminho para os Ervais,corredores_exploratorios_aprofundamento,Eixos exploratórios para aprofundamento,analise,regra_curada,alta,https://periodicosonline.uems.br/index.php/fronteiracidadania/article/view/2625
184,Caminho para os Ervais,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://doi.org/10.5944/etfvi.13.2020.27170
184,Caminho para os Ervais,pontos_interesse_itinerarios,Pontos de interesse para itinerários,eventos,regra_curada,alta,https://doi.org/10.5944/etfvi.13.2020.27170
184,Caminho para os Ervais,areas_exploratorias_influencia_cartografica,Áreas exploratórias de influência cartográfica,paisagem,regra_curada,alta,https://doi.org/10.5944/etfvi.13.2020.27170
184,Caminho para os Ervais,trechos_itinerarios,Trechos esquemáticos derivados das propostas metodológicas,analise,regra_curada,alta,https://doi.org/10.5944/etfvi.13.2020.27170
184,Caminho para os Ervais,pre_avaliacao_cartografica_itinerarios,Pré-avaliação cartográfica descritiva dos itinerários,analise,regra_curada,alta,https://doi.org/10.5944/etfvi.13.2020.27170
184,Caminho para os Ervais,corredores_exploratorios_aprofundamento,Eixos exploratórios para aprofundamento,analise,regra_curada,alta,https://doi.org/10.5944/etfvi.13.2020.27170
185,Caminho para os Ervais,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://doi.org/10.24302/prof.v7iEd.esp.2610
185,Caminho para os Ervais,pontos_interesse_itinerarios,Pontos de interesse para itinerários,eventos,regra_curada,alta,https://doi.org/10.24302/prof.v7iEd.esp.2610
185,Caminho para os Ervais,areas_exploratorias_influencia_cartografica,Áreas exploratórias de influência cartográfica,paisagem,regra_curada,alta,https://doi.org/10.24302/prof.v7iEd.esp.2610
185,Caminho para os Ervais,trechos_itinerarios,Trechos esquemáticos derivados das propostas metodológicas,analise,regra_curada,alta,https://doi.org/10.24302/prof.v7iEd.esp.2610
185,Caminho para os Ervais,pre_avaliacao_cartografica_itinerarios,Pré-avaliação cartográfica descritiva dos itinerários,analise,regra_curada,alta,https://doi.org/10.24302/prof.v7iEd.esp.2610
185,Caminho para os Ervais,corredores_exploratorios_aprofundamento,Eixos exploratórios para aprofundamento,analise,regra_curada,alta,https://doi.org/10.24302/prof.v7iEd.esp.2610
186,Caminho para os Ervais,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://editoraufsm.com.br/ultimos-lancamentos/desenvolvimento-regional-ebook.html
186,Caminho para os Ervais,pontos_interesse_itinerarios,Pontos de interesse para itinerários,eventos,regra_curada,alta,https://editoraufsm.com.br/ultimos-lancamentos/desenvolvimento-regional-ebook.html
186,Caminho para os Ervais,areas_exploratorias_influencia_cartografica,Áreas exploratórias de influência cartográfica,paisagem,regra_curada,alta,https://editoraufsm.com.br/ultimos-lancamentos/desenvolvimento-regional-ebook.html
186,Caminho para os Ervais,trechos_itinerarios,Trechos esquemáticos derivados das propostas metodológicas,analise,regra_curada,alta,https://editoraufsm.com.br/ultimos-lancamentos/desenvolvimento-regional-ebook.html
186,Caminho para os Ervais,pre_avaliacao_cartografica_itinerarios,Pré-avaliação cartográfica descritiva dos itinerários,analise,regra_curada,alta,https://editoraufsm.com.br/ultimos-lancamentos/desenvolvimento-regional-ebook.html
186,Caminho para os Ervais,corredores_exploratorios_aprofundamento,Eixos exploratórios para aprofundamento,analise,regra_curada,alta,https://editoraufsm.com.br/ultimos-lancamentos/desenvolvimento-regional-ebook.html
187,Caminho para os Ervais,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://doi.org/10.32358/rpd.2022.v8.605
187,Caminho para os Ervais,pontos_interesse_itinerarios,Pontos de interesse para itinerários,eventos,regra_curada,alta,https://doi.org/10.32358/rpd.2022.v8.605
187,Caminho para os Ervais,areas_exploratorias_influencia_cartografica,Áreas exploratórias de influência cartográfica,paisagem,regra_curada,alta,https://doi.org/10.32358/rpd.2022.v8.605
187,Caminho para os Ervais,trechos_itinerarios,Trechos esquemáticos derivados das propostas metodológicas,analise,regra_curada,alta,https://doi.org/10.32358/rpd.2022.v8.605
187,Caminho para os Ervais,pre_avaliacao_cartografica_itinerarios,Pré-avaliação cartográfica descritiva dos itinerários,analise,regra_curada,alta,https://doi.org/10.32358/rpd.2022.v8.605
187,Caminho para os Ervais,corredores_exploratorios_aprofundamento,Eixos exploratórios para aprofundamento,analise,regra_curada,alta,https://doi.org/10.32358/rpd.2022.v8.605
188,Extensão e ativação geocientífica,ativacao_geocientifica_extensao,"Ativação geocientífica, educação e extensão documentadas",analise,regra_curada,alta,https://www.ufms.br/47a-oficiencia-sera-em-rio-verde-de-mato-grosso/
189,Extensão e ativação geocientífica,ativacao_geocientifica_extensao,"Ativação geocientífica, educação e extensão documentadas",analise,regra_curada,alta,https://cdn.diariodoestadoms.com.br/upload/dn_arquivo/2025/03/jornal-25-de-marco-de-2025-comprimido.pdf
190,Extensão e ativação geocientífica,ativacao_geocientifica_extensao,"Ativação geocientífica, educação e extensão documentadas",analise,regra_curada,alta,https://doi.org/10.5335/rep.v33.17418
0,"Projeto, equipe e PRICI",articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://oei.int/oficinas/secretaria-general/programas/programa-de-cooperacion-interinstitucional-de-rutas-e-itinerarios-culturales-euro-iberoamericanos
1,"Projeto, equipe e PRICI",articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://oei.int/wp-content/uploads/2023/04/2-prici-declaracao-i-reuniao-do-programa-rotas-culturais-pt-sf.pdf
2,"Projeto, equipe e PRICI",articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://orcid.org/0000-0002-1446-2252
3,"Projeto, equipe e PRICI",articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://www.uems.br/ppg/ppgdrs/Corpo-Docente
4,"Projeto, equipe e PRICI",articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://www.uems.br/cursos/graduacao/administracao-bacharelado-ponta-pora/Docentes
5,"Projeto, equipe e PRICI",articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://orcid.org/0000-0001-9975-9612
6,"Projeto, equipe e PRICI",articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://orcid.org/0000-0003-2299-9102
19,Localidades indígenas e quilombolas,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://www.turismo.ms.gov.br/wp-content/uploads/2026/05/Guia-Isto-e-Mato-Grosso-do-Sul-AFROTURISMO.pdf
154,Rotas institucionais e itinerários em estudo,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://www.turismo.ms.gov.br/trilhas-de-longo-curso-em-mato-grosso-do-sul-rota-dos-pioneiros-e-aviturismo-nas-regioes-vale-das-aguas-e-cone-sul
155,Rotas institucionais e itinerários em estudo,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-rota-do-cerrado-e-nova-marca-para-o-aviturismo-durante-o-avistar-brasil-2025
156,Rotas institucionais e itinerários em estudo,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://www.turismo.ms.gov.br/confira-os-destaques-de-mato-grosso-do-sul-na-17a-avistar-brasil-2024
157,Rotas institucionais e itinerários em estudo,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-reforca-compromisso-com-o-turismo-de-observacao-de-aves-na-global-birdfair-2025
158,Rotas institucionais e itinerários em estudo,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://www.turismo.ms.gov.br/rota-bioceanica-potencializara-o-turismo-em-mato-grosso-do-sul
159,Rotas institucionais e itinerários em estudo,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://www.turismo.ms.gov.br/regiao-turistica-rota-norte-recebe-i-seminario-regional-do-folclore-moncoeiro
160,Rotas institucionais e itinerários em estudo,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://www.turismo.ms.gov.br/rota-pantanal-bonito-recebeu-em-2015-mais-de-422-mil-turistas
161,Rotas institucionais e itinerários em estudo,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-guia-de-afroturismo-e-apresenta-estrategia-para-fortalecer-o-segmento
162,Rotas institucionais e itinerários em estudo,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://www.turismo.ms.gov.br/tourist-regions
163,Rotas institucionais e itinerários em estudo,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://www.turismo.ms.gov.br/conheca-ms/artesanato
175,Cartografia cultural e indicadores espaciais,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://doi.org/10.1111/csp2.41
176,Metodologia dos indicadores territoriais,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://openarchive.icomos.org/id/eprint/3141/
177,Metodologia dos indicadores territoriais,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://oei.int/wp-content/uploads/2026/05/manual-rutas-e-itinerarios-culturales-para-iberoamerica-final-v18-mayo-2025.pdf
181,Metodologia dos indicadores territoriais,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://doi.org/10.1038/163688a0
182,Metodologia dos indicadores territoriais,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://doi.org/10.3406/ecoap.1955.2522
183,Caminho para os Ervais,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://periodicosonline.uems.br/index.php/fronteiracidadania/article/view/2625
184,Caminho para os Ervais,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://doi.org/10.5944/etfvi.13.2020.27170
185,Caminho para os Ervais,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://doi.org/10.24302/prof.v7iEd.esp.2610
186,Caminho para os Ervais,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://editoraufsm.com.br/ultimos-lancamentos/desenvolvimento-regional-ebook.html
187,Caminho para os Ervais,articulacao_itinerarios_peic_rotas_250km2,Articulação territorial de itinerários — PEIC + convergência de rotas — 250 km²,analise,derivada_combinada_PEIC_rotas,alta,https://doi.org/10.32358/rpd.2022.v8.605
